Audio File|Original Transcription|Synthesized Transcription
bas_rnd1_172.wav| Cu cel mai bun scor din istorie, liberalii revin la guvernare după 11 ani de opoziție.| Cu cel mai bun scor din istorie, liberalii revin la guvernare după 11 ani de opoziție.
bas_rnd1_173.wav| chiar în aceste condiții florinte.| Chiar în aceste condiții florinte.
bas_rnd1_174.wav| Cred ca va fi imposibil ca acel scenariu sa se mai repete si joi.| Cred că va fi imposibil ca acel scenariu să se mai repete și joi.
bas_rnd1_175.wav| De aceasta data au participat în jur de 50 de ani versati.| De aceasta data au participat în jur de 50 de aniversari.
bas_rnd1_176.wav| Acestea vor fi prezentate de Vasile Spiridon, Aurelia Goci, Radu Văinescu și Viorel Mortu.| Acestea vor fi prezentate de Vasile Spiridon, Aurelia Goci, Radu Voinescu și Viorel Mortu.
bas_rnd1_177.wav| Incomplet si imperfect, manuscrisul greu descifrabil avea doar 144 pagini.| Incomplet si imperfect, manuscrisul greu descifrabil a avea doar 144 pagini.
bas_rnd1_178.wav| Nu vreau sa comentez nimic, a spus nervoasa profesoara de ingleza.| Nu vreau sa comentez nimic ca a spus nervoasa profesoara de ingleza.
bas_rnd1_179.wav| Sala a fost gasita in zona arheologica Domus Aurea.| Sala a fost găsită în zona arheologică Domus Aurea.
bas_rnd1_180.wav| Polițiștii au luat probea seară de la locul incidentului.| Polițiștii au luat probea seară de la locul incidentului.
bas_rnd1_181.wav| Constantin Rădulescu cu începerea de la ora 20.| Constantin Rădulescu cu un cepere de la ora 12.
bas_rnd1_182.wav| Pucuria lor este atunci cand papagalul incepe sa vorbeasca, ne-a spus Alina Turcu, proprietar de magazin.| Bucuria lor este atunci cand papagalul incepe sa vorbeasca, ne-a spus Alina Turcu, proprietar de magazin.
bas_rnd1_183.wav| borcea s-a comportat mereu bine în vestiar.| Borcea s-a înportat mereu bine în vestiar.
bas_rnd1_184.wav| Uniunea s-a îngajat ulterior să suplimenteze finanțarea cu încă 50 de miliarde de euro.| Uniunea s-a îngajat ulterior să suplimenteze finanțarea cu încă 50 de miliarde de euro.
bas_rnd1_185.wav| În 2 timp și 3 mișcări au dărămat gardul.| În 2 timp și 3 mișcări au dărămat gardul.
bas_rnd1_186.wav| Domnul Bergodie era binevenit la meci chiar daca dumnealui nu mai face parte din staff.| Domnul Bergodi era binevenit la meci chiar dacă dumnealui nu mai face parte din staff.
bas_rnd1_187.wav| Eu cream muzica formatiei, faceam practic partea instrumentala.| Eu cream muzica formatiei, faceam practic partea instrumentala.
bas_rnd1_188.wav| Ideea i-a venit după ce a susținut un cocer la penitenciarul Rahova.| Ideea i-a venit după ce a susținut un concert la penitenciarul Rauva.
bas_rnd1_189.wav| nici pentru posturile de mecanica auto nu prea au fost solicitanti.| nici pentru posturile de mecanica auto nu prea au fost solicitanti.
bas_rnd1_190.wav| Ancheta a inceput in ianuarie si s-a finalizat in iulie, a spus procurorul Mihaela Popov.| Ancheța a început în ianuarie și s-a finalizat în iulie, a spus procurorul Mihail Apoc.
bas_rnd1_191.wav| În replică, membrii trupei au negat că satrianii ar fi scris vreo melodie care să-i fi influențată.| În replică, membrii trupei au negat că ăsa trianie ar fi scris vreo melodie care să-i fi influențată.
bas_rnd1_192.wav| și se întorzesc de două zile din Franța.| și se întorzeze de două zile din Franța.
bas_rnd1_193.wav| În schimb, agenții economici au achitat acest impozit doar în proporție de 3,9%.| În schimb, agenții economici au achitat acest impozit doar în proporție de 3-9%.
bas_rnd1_194.wav| Testarea este optimă în a patra zi de viață.| Restarea este optima in a patra zi de viata.
bas_rnd1_195.wav| Însă evoluția economică negativă impune măsuri suplimentare de reducere a cheltuielilor.| Însă evoluția economică negativă impune măsuri suplimentare de reducere a cheltuielilor.
bas_rnd1_196.wav| S-au înregistrat însă și două excepții, ea și Constanța.| S-au înregistrat însă și două excepții, iar și Constanța.
bas_rnd1_197.wav| Filat promete reglementare a limbii romane.| Filat promete reglementare a limbii romane.
bas_rnd1_198.wav| Văd în ei un sentiment de siguranță, ei cred că li se cuvine totul și știu tot.| Văd în ei un sentiment de siguranță, ei cred că li se cuvine totul și știu tot.
bas_rnd1_199.wav| Din cauza acestui contencios, cele doua țări nu au semnat niciodată un tratat de pace, amitește ager pres.| Din cauza acestui contencios, cele doua țări nu au semnat niciodată un tratat de pace, amintește Agerpres.
bas_rnd1_200.wav| La simplu, România a avut 5 reprezentanți pe tabloul principal.| La simplu, România a avut cinci reprezentanți pe tabloul principal.
bas_rnd1_201.wav| De trei ani, Articurial vinde la licitație anual o piese istorică ce aparține unei celebrități în scopuri caritabile.| De trei ani, articurial, vin de la licitație anual o piese istorică ce aparține unei celebrități în scopuri caritabile.
bas_rnd1_202.wav| problemele din aceste domeni mă delectează.| Problemele din aceste domeni mă delectează.
bas_rnd1_203.wav| dar eu am continuat, desi era destul de ciudata pentru ei alegerea mea.| dar eu am continuat desi era destul de ciudata pentru ea alegerea mea.
bas_rnd1_204.wav| Părinții minorului vor ca bărbatul să fie pedepsit.| Părinții minorului vor ca bărbatul să fie pedepsit.
bas_rnd1_205.wav| Încerc să respect tradițiile în care am fost crescut.| Încerc să respect tradițiile în care am fost crescut.
bas_rnd1_206.wav| În localitatea Doljană Sadova mai sunt aproape 100 de dogari.| În localitatea Doljană Sadova mai sunt aproape 100 de dogari.
bas_rnd1_207.wav| Cultura germană post-belică pacifistă a primit o lovitură puternică.| Cultura germană post-bellică pacifistă a primit o lovitură puternică.
bas_rnd1_208.wav| Chiar ieri mi-a scris o prietenă din Anglia.| Chiar ieri mi-a scris o prietenă din Anglia.
bas_rnd1_209.wav| Săt Măreanul Roman Mureșan a lansat astăzi un produs naturist pe bază de extracte din plante.| Săt Măreanul Roman Mureșan a lansat astăzi un produs naturist pe bază de extracte din plante.
bas_rnd1_210.wav| Din păcate, în aceștia ani, statul a devenit tot mai slab.| Din păcate, în aceștia ani statul a devenit tot mai slav.
bas_rnd1_211.wav| Șoferul tirului a scăpat fără nicio leziune.| şoferul tirului a scăpat fără nicio leziune.
bas_rnd1_212.wav| fără cameraman și pază de corp.| Fără cameraman și pază de corp.
bas_rnd1_213.wav| Am simțit cum trenul a sărit de pe șine și s-a răsturnat.| Am simțit cum trenul a sărit de pe șine și s-a răsturnat.
bas_rnd1_214.wav| a fost impresionat și atras de lucrările lui Darwin de istorie, cultură și psihologie.| a fost impresionat și atras de lucrările lui Darwin de istorie, cultură și psihologie.
bas_rnd1_215.wav| În cadrul proiectului, Liceul Silvic va pune la dispoziție a cercetătorilor terenul din curtea școlii.| În cadrul proiectului, Liceul Silvic va pune la dispoziția cercetătorilor terenul din curtea școlii.
bas_rnd1_216.wav| În schimb, oamenii de afaceri, mai ales cei din Moscova, au investit în construcția de hoteluri și cazinouri.| În schimb, oamenii de afaceri, mai ales cei din Moscova, au investit în construpția de hoteluri și cazinouri.
bas_rnd1_217.wav| Vom face tot posibilul să existe mai multă înțelegere, cooperare și încredere reciprocă. A adăugat el.| Vom face tot posibilul să existe mai multă înțelegere, cooperare și încredere reciprocă, a adăugat el.
bas_rnd1_218.wav| apreciază punctualitatea.| apreciază punctualitatea.
bas_rnd1_219.wav| La vernisaj vor lua cuvântul criticul de artă Pavel Sușară și Horia Roman Patapievici, președintele ICR.| La vernisaj vor lua cuvântul criticul de artă Pavel Sușară și Horia Roman Patapievici, președintele ICR.
bas_rnd1_220.wav| Pentru că vorbim de mii de studenți, operațiunea va dura aproximativ două săptămâni.| Pentru că vorbim de mii de studenți, operațiunea va dura aproximativ două săptămâni.
bas_rnd1_221.wav| La fiecare zgomă trăsăream. De câte ori auzeam sirene, mă ascundeam.| La fiecare zgomot resăream, de câte ori auzeam sirene mă ascundeam.
bas_rnd1_222.wav| Există și clienti fidel pentru atelierele din Târgoviște care preferă să repare decât să cumpere ceva nou.| Există și clienti fidel pentru atelierele din Târgoviște care preferă să repare decât să cumpere ceva nou.
bas_rnd1_223.wav| Familia este otărâtă să ceară despăgubiri de la Carmen, Bejan și Sergiu Florea.| Familia este otărută să ceară despăgubiri de la Carmen Bejan și Sergiu Florea.
bas_rnd1_224.wav| Hai, vino, ca altfel nu se poate.| Hai, vino, că altfel nu se poate.
bas_rnd1_225.wav| pentru ca tratatul sa intre in vigoare mai trebuie ratificat in inca noua state.| pentru ca tratatul să intre în vigoare mai trebuie ratificat în încă nouă state.
bas_rnd1_226.wav| Acum, după un an de tratamente și operații, doar câteva pete mai amintez de teribii la boală.| Acum, după un an de tratamente și operații, doar câteva pete mai amintesc de teribii la voală.
bas_rnd1_227.wav| Gal a plecat de la picnic pentru ca a fost sunat sa ajung acasa.| Gal a plecat de la Prignic pentru că a fost țunat să ajungă acasă.
bas_rnd1_228.wav| O simtim si noi din greu.| o simțim și noi din greu.
bas_rnd1_229.wav| Protestele francezilor sunt susținute de producători de lapte din 8 țări europene.| Protestele francezilor sunt sustinute de producători de lapte din 8 țări europene.
bas_rnd1_230.wav| Un alt șofer depistat la volant după ce a băut este Traian Stejarel G.| Un alt șofer de pistan la volant după ce a băut este Traian Tejorelgu.
bas_rnd1_231.wav| Este o fire optimistă, dar care nu suportă să fie în centrul atenției.| Este o fire optimistă, dar care nu suportă să fie în centrul atenției.
bas_rnd1_232.wav| De 10 ani exportăm în Cehia.| De 10 ani exportam în Cehia.
bas_rnd1_233.wav| Am decis deja să pun un pret pe capul lui.| Am decis deja să pun un pret pe capul lui.
bas_rnd1_234.wav| Polițiștii atragă atenția cetățenilor să nu le mai dea bani milogilor.| Polițiștii atrag atentia cetățenilor să nu le mai dea bani milogilor.
bas_rnd1_235.wav| Până de curând nu au fost probleme deosebite în salon.| Până de curând nu au fost probleme deosebite în saloan.
bas_rnd1_236.wav| specialiștii din domeniul le vor oferi și stafuri pentru alegerea corectă.| Specialiștii din domeniul le vor oferi și stafuri pentru alegerea corectă.
bas_rnd1_237.wav| Matchul se va juca în memoria lui Marian Cosma, ucis în luna februaria acestui an la Vezprem.| Matchul se va juca în memoria lui Marian Cosma ucis în 1 februaria acestui an la vespre.
bas_rnd1_238.wav| Lambo a alergat spre mine.| L-am voie a alerga spre mine.
bas_rnd1_239.wav| Toți au fost trimis ieri acasă de către profesorul Dumitru Ciuboată, directorul liceului.| Toți au fost trimis ieri acasă de către profesorul Dumitru Ciuboată, directorul liceului.
bas_rnd1_240.wav| Dumitru Petrescu, zona C, Amă.| Dumitru Petrescu, zona ce am un
bas_rnd1_241.wav| Asta dorim să observe toți cei care au prejudecăți în privința internetului.| Asta dorim să observe toți cei creau prejudecății în privința internetului.
bas_rnd1_242.wav| Credeți că există vreo diferență între meseria și de acum și cei de altă dată.| Credeți că există o diferență între meseria și de acum și cei de altă dată.
bas_rnd1_243.wav| A pornit de la a face câte un costum pe lună și a le închiria.| A pornit de la a face câte un costum pe luna și a le închiria.
bas_rnd1_244.wav| Costă aproximativ 1.000 de euro.| Costă aproximativ o mie de euro.
bas_rnd1_245.wav| Tot odată, în zilele de vineri și sămbătă.| Tot odată în zilele de vineri și sămbătă.
bas_rnd1_246.wav| 253 din codul penal și pentru săvârșirea infracțiunii de negligență în serviciu.| 253 din codul penal și pentru săfârgire a infracțiunii de negligență în serviciu.
bas_rnd1_247.wav| să ne prostituăm pentru el ca să recuperăm acești bani.| să ne prostituăm pentru el ca să recuperăm acești bani.
bas_rnd1_248.wav| Alți credincioși speră să beneficieze de servicile mai multor preoti.| Alți credincioși speră să beneficieze de servicile mai multor preori.
bas_rnd1_249.wav| Nu mă interesează să fiu investitor.| Nu mă interesează să fiu investitor.
bas_rnd1_250.wav| Am doi copii de crescut si depinde salariul asta.| Am doi copii de crescut și depinde salarul ăsta.
bas_rnd1_251.wav| Femeia are un teren în apropiere de Câlnic, unde o scultivă în fiecare an de aleguri.| Femeia are un teren în apropiere de clnic unde își cultivă în fiecare an de alegurii.
bas_rnd1_252.wav| I-am trimis săptămâna trecută niște pui să aibă ce mânca până vine.| I-am trimis săptămâna trecută niște pui să aibă ce mânca până vine.
bas_rnd1_253.wav| Bunicii mei locuiau in cartier, parintii mei copilarisera acolo, acolo s-au casatorit si acolo locuiesc si azi.| Bunicii mei locuiau in cartier, parintii mei copilarisera acolo, acolo s-au casatorit si acolo locuiesc si alzi.
bas_rnd1_254.wav| Filmul rulează în ava în premieră, începând de mâine, la cinema Odeon din Polu Center.| Filmul rulează în avant-premieră, începând de mâine, la cinema Odeon din Polus Center.
bas_rnd1_255.wav| am întâlnit o echipă bună care ar putea face pasul spre prima ligă.| Am întâlnit o echipă bună care ar putea face pasul spre prima ligă.
bas_rnd1_256.wav| Dacă este util pentru țară, sunt dispus să lucrez în orice post.| Dacă este util pentru țară, sunt dispus să lucrez în orice post.
